city,date,pm25,pm10,aqi,temperature,humidity,precipitation,heart_rate_avg,sleep_hours,spo2,stress_level,respiratory_illness
City_D,2023-01-01,59.04376268536098,91.55391309959596,136.2,24.52468905399871,50.14300730846063,5.342108063438161,75.32113866305873,7.025134427835941,98.01045350632371,5.534653465346534,0.1287128712871287
City_D,2023-01-02,38.91137792884522,36.463715171858006,68.33333333333333,24.978213010112075,54.66506568066898,2.607493919183659,74.64332421090523,7.057551327531654,97.91026698973872,5.792079207920792,0.1485148514851485
City_D,2023-01-03,56.94204584624984,99.9043186880654,165.0,29.510894749337066,71.72651452499206,0.8042293407108279,75.09500176388576,7.041287481275724,97.96031418918032,5.475247524752476,0.1188118811881188
City_D,2023-01-04,85.06557368235545,104.6771004317182,257.0,33.94735214739676,56.13557089739114,2.0239489348944075,75.2175990430206,7.113607339025534,97.79368748431256,5.648514851485149,0.1287128712871287
City_D,2023-01-05,57.92085877601545,90.28282080951564,140.0,29.642586705732384,64.38306778135737,16.77058898584101,73.87550726957285,6.944029834413588,97.9149469992836,5.297029702970297,0.1534653465346534
City_D,2023-01-06,42.53920627553824,69.31412696374687,172.5,26.73213736984897,56.77465729751439,16.419654065993875,75.38764741424684,6.778477471981118,98.07431722637864,5.524752475247524,0.1237623762376237
City_D,2023-01-07,41.5129099325663,83.63942697247299,108.5,23.69699051596688,52.702217007459446,3.5361240279263235,74.81572552065616,7.067544202450378,97.88145199966785,5.405940594059406,0.1188118811881188
City_D,2023-01-08,60.419334631734245,69.8240731742128,154.0,14.114725207305987,60.4296529539226,0.5577828788534306,74.6497299590464,6.997630258403629,97.93873712442272,5.648514851485149,0.1683168316831683
City_D,2023-01-09,16.565177413470252,80.10052902667017,268.3333333333333,34.47642663891557,59.68520125048411,9.637213632670289,76.04021810040034,7.04556953000686,97.99283685378504,5.816831683168317,0.1386138613861386
City_D,2023-01-10,55.36755740810632,77.54460620497457,178.57142857142858,19.3870716111953,64.84067177444977,12.261640897660506,75.0727497251651,6.900117157010119,97.9428279431681,5.50990099009901,0.1237623762376237
City_D,2023-01-11,45.25651398908048,67.49658016008375,163.0,21.176393189206188,64.8620748918538,7.841599647947938,75.62979618912486,7.066792848668457,98.02336323785175,5.4405940594059405,0.1287128712871287
City_D,2023-01-12,43.91363985788121,80.63718349186664,225.57142857142856,24.958633864238443,61.91647243330533,11.638080684107912,74.84896331355267,7.113454006828738,97.92132140485116,5.356435643564357,0.1237623762376237
City_D,2023-01-13,36.04337214353643,104.20174892011538,220.5,28.738920660302693,62.321236555891225,4.002533817298743,75.12695909222747,6.932825284092396,98.08626387915008,5.628712871287129,0.1237623762376237
City_D,2023-01-14,50.41595064604415,72.22873136186762,113.66666666666669,26.39177549772087,71.69615647923779,6.480238237107706,75.0305919137837,6.966642229414304,97.92819229949778,5.326732673267327,0.1386138613861386
City_D,2023-01-15,42.48068822578495,61.36500301739312,39.2,24.46842626501016,70.57591353322417,13.839568398705588,74.97449745242449,6.857208319103451,97.92850550578164,5.638613861386139,0.1089108910891089
City_D,2023-01-16,34.64419685124411,90.10624294426532,174.5,21.59259839343856,60.11346681458925,17.556778530058622,74.77856463623435,6.930651383952953,97.8105140177276,5.49009900990099,0.1188118811881188
City_D,2023-01-17,62.19258091736651,67.77458996887809,109.75,21.93576032147417,53.0891394604354,8.419104926325227,75.61428953414618,6.980119703838927,97.8627733461215,5.495049504950496,0.1188118811881188
City_D,2023-01-18,38.73868162791579,49.09092148209763,165.66666666666666,30.240608670127884,61.78304113850015,8.776476797178324,75.26289295011651,6.775313193461384,97.79542299287054,5.599009900990099,0.1237623762376237
City_D,2023-01-19,38.88505234911479,42.24639696302072,196.5,26.500976015814057,67.11311252583367,13.86305295001535,74.6168370567786,6.99922973158418,97.92784434859716,5.074257425742574,0.1386138613861386
City_D,2023-01-20,46.605857277700935,79.03737398483098,214.75,31.306274865018377,66.1836323521022,11.211080063471398,74.99321636517935,6.84522202378013,97.6715868579452,5.366336633663367,0.1237623762376237
City_D,2023-01-22,51.92834826777465,68.65114532616364,137.375,22.821498600375875,68.9219915908812,3.089895454667295,74.90299513798847,7.040393148103884,97.83286288192048,5.202970297029703,0.1287128712871287
City_D,2023-01-23,51.83543474734225,89.75652935186599,107.16666666666669,27.130549996445115,73.91373446732804,8.740458369697784,73.61143594089903,6.9503615396862575,97.93778515398309,5.415841584158416,0.1435643564356435
City_D,2023-01-24,59.261098223500994,77.6701196650035,153.28571428571428,28.89674596226097,60.05189539609374,13.562283843537063,74.25042203552852,7.0882967624266895,97.869385124582,5.316831683168317,0.1485148514851485
City_D,2023-01-25,48.84603413552855,85.77880856232285,200.8,24.90107178209503,57.79575466699267,11.7008709986687,74.07804369072105,7.057679226272195,97.73237848550067,5.49009900990099,0.1237623762376237
City_D,2023-01-26,59.87010906716053,103.9445470177061,145.71428571428572,26.514997600331583,55.39889004892875,13.946025506178742,75.80220559550389,6.888084129814913,97.90862133852964,5.297029702970297,0.1287128712871287
City_D,2023-01-27,26.045758354313836,120.73712040670036,231.5,29.433256679343867,48.908892622344936,17.25731666190494,76.00918867995219,7.023636472707707,97.88653430708963,5.198019801980198,0.1534653465346534
City_D,2023-01-28,38.14035251267815,80.88970705941661,143.6,24.586667161583733,75.79770291972304,2.689790762271145,75.12404429319423,7.01309327452566,97.87713217739432,5.495049504950496,0.1336633663366336
City_D,2023-01-29,52.98543293903272,121.6383914888482,168.0,24.063054325631285,49.536383408340285,18.234442390915724,74.9153119394075,6.908289977688368,97.9174827316922,5.826732673267327,0.1435643564356435
City_D,2023-01-30,63.67783670585023,71.34166748865084,106.0,20.520103144218957,63.79936533314692,25.305637452632386,76.15874452433494,6.9497107461777725,98.03790710127988,5.569306930693069,0.1188118811881188
City_D,2023-01-31,46.5579872161052,81.53732368165412,159.28571428571428,27.58433870520429,50.224722315849554,10.602101054163109,75.10285955524895,7.066796656132788,97.68934279170033,5.2772277227722775,0.1287128712871287
City_D,2023-02-01,51.30612200194627,70.75211662328711,235.66666666666663,21.75700331381775,71.07815919208674,1.327048106863651,74.43614641914465,6.849678150104864,97.80055509133706,5.48019801980198,0.1435643564356435
City_D,2023-02-02,60.224448826045126,69.57641863717919,182.33333333333331,23.599735066006225,64.17879046928189,5.276250925531569,75.57180885272533,6.819192058046896,97.99729924362389,5.806930693069307,0.1287128712871287
City_D,2023-02-03,63.11888244439068,74.79673261463273,198.2,27.870048855826543,70.5860243882459,4.652589929939087,73.53016327698307,7.089569325447243,97.898213597961,5.46039603960396,0.1782178217821782
City_D,2023-02-04,41.283691459248125,69.07048879064911,64.0,26.060200665765105,61.86329392289228,17.870796395368767,73.43693223213202,7.246621597984644,98.10967011177834,5.594059405940594,0.1633663366336633
City_D,2023-02-05,40.83550197985386,73.1145263714456,187.33333333333331,19.844653533691368,56.19562946092214,11.00840569389905,74.87224284401714,6.902882279571,97.8314474408913,5.584158415841584,0.1336633663366336
City_D,2023-02-06,70.78889624323112,78.47588117759683,111.16666666666669,25.49757160489885,51.63534885969789,10.62632699550672,74.93855199228965,7.1528237364289415,97.82161771665548,5.50990099009901,0.1138613861386138
City_D,2023-02-07,38.53049129344608,79.04041601405756,104.11111111111111,28.56580299350984,60.48579587063362,23.83950607938996,75.61886736341013,6.954230388332202,97.9408603006756,5.475247524752476,0.1336633663366336
City_D,2023-02-08,35.26474442822141,83.41451414721767,78.4,19.05217664040841,28.235620240315143,11.097795519956035,74.88552291452304,6.905071404251818,98.04754540622837,5.306930693069307,0.1138613861386138
City_D,2023-02-09,55.74397681058189,83.42652596236896,107.85714285714286,31.90515230852342,64.8559415446551,3.351349629926326,75.79996154432285,6.945482022109067,97.9441474286433,5.7772277227722775,0.1237623762376237
City_D,2023-02-10,67.92984197326972,89.53985025856143,104.4,27.40796799629869,64.77419656067488,12.352073516907389,74.9400943258648,7.010609179971533,97.86691255304775,5.366336633663367,0.094059405940594
City_D,2023-02-11,51.356050750830896,79.25362104839358,70.33333333333333,30.3270241306902,64.97854301254596,22.20746506540308,74.42400908348262,6.933870523805298,97.89130624651922,5.2227722772277225,0.1089108910891089
City_D,2023-02-12,48.818311107108826,72.28367858202061,123.16666666666669,29.105696782886707,56.36203099011135,17.805107039155658,75.10103614562102,7.169355168963091,97.78876005856004,5.48019801980198,0.1683168316831683
City_D,2023-02-13,51.24778474731823,87.03024626976774,129.83333333333334,29.65650155708391,56.82425004368006,1.4147620717277014,75.74020673799039,6.9788339607192285,97.85890002220158,5.732673267326732,0.1237623762376237
City_D,2023-02-14,45.03424681610621,82.90082068758385,167.14285714285714,36.81788415886749,59.303772066473,2.1180322251914325,75.46461659933252,6.823972949415026,97.85294515172946,5.5049504950495045,0.1138613861386138
City_D,2023-02-15,55.9112467597941,66.54732809876748,208.0,26.00236117665905,66.10042309958608,13.35296637461028,73.68511030960991,7.105787312365783,97.90119950854698,5.787128712871287,0.1287128712871287
City_D,2023-02-16,31.149518370315217,74.72284796447232,151.2,24.994090575781897,49.915718136399896,5.010840918347133,76.79100282688655,6.856680859916448,97.8130545539488,5.53960396039604,0.1287128712871287
City_D,2023-02-17,39.67350174263781,82.66270080882248,154.75,27.779883064136232,62.01817039718465,7.298318088096563,75.03179618668256,7.102094401431159,97.98112411284416,5.410891089108911,0.0841584158415841
City_D,2023-02-18,73.10221402937421,91.497105729138,161.0,24.410154615408374,68.3899213749387,8.107849343532193,76.10463045466058,6.93798994834626,97.77509215717387,5.396039603960396,0.094059405940594
City_D,2023-02-19,43.0020181953866,72.3753690522273,173.16666666666666,22.31747007535977,50.807968328310615,5.855307820279192,73.08120312497712,7.012302578951196,97.9274663055796,5.603960396039604,0.1237623762376237
City_D,2023-02-20,56.60108233118597,73.60767210377035,100.83333333333331,27.83634200773747,58.68174768555118,5.808961908236624,76.28662935697226,6.818912834809195,97.94224567821108,6.0049504950495045,0.1534653465346534
City_D,2023-02-21,49.18847328341379,87.20262106127585,187.33333333333331,25.309127239002056,70.0441777647368,3.153272615694302,74.62677887554915,7.160860333772896,98.07068173161072,5.53960396039604,0.0792079207920792
City_D,2023-02-22,38.76279196563791,81.21851720566703,155.0,19.805490957910628,64.55101851853199,8.501420143263143,75.07671060781772,6.9135054508884135,97.95704904103364,5.445544554455446,0.094059405940594
City_D,2023-02-23,34.942711388688686,68.20344814301085,196.66666666666663,23.851822088026097,59.77524000280134,13.744370252706023,74.77925827523029,6.826192169763064,97.95413097943096,5.46039603960396,0.1485148514851485
City_D,2023-02-24,63.86986689350711,83.484292437352,181.8571428571429,20.317319083805025,64.73554871766565,21.87812406891589,72.83916504578661,7.025189406053397,97.8565623735822,5.7227722772277225,0.1089108910891089
City_D,2023-02-25,48.78334259851339,80.07953952072727,224.0,24.19087694991008,70.53466324587562,18.235684850898767,75.18116300026297,6.978443814605725,98.01072067983068,5.47029702970297,0.0742574257425742
City_D,2023-02-26,59.93304989218304,76.68060949306434,157.85714285714286,28.97001148391016,49.588185860644025,6.39657796560082,74.7141293828202,7.118083347679185,97.73496110669244,5.272277227722772,0.1435643564356435
City_D,2023-02-27,57.11398101669624,76.7228308059332,148.16666666666666,21.12028910484108,58.05208260474307,11.513537384443032,75.7990975678377,7.03534336422717,97.91704565349924,5.643564356435643,0.1534653465346534
City_D,2023-02-28,43.03886259514166,100.4357929601366,142.0,31.022476898497345,60.78970673461205,1.869024453016929,75.61736534166994,6.9415117081114674,97.9471910182849,5.475247524752476,0.1534653465346534
City_D,2023-03-01,40.89322406017568,82.72735681348466,96.0,27.439022832369574,52.142718198119006,9.911334684951054,73.91958936190314,7.0280309998048,97.7767784805614,5.836633663366337,0.1336633663366336
City_D,2023-03-02,48.2277286483605,77.56027982069288,167.0,21.251640896109677,66.76073378249247,2.258120690066415,74.33949408036916,7.267098962148637,98.01953978926008,6.242574257425742,0.1138613861386138
City_D,2023-03-03,61.30634728973504,82.55482406513669,153.66666666666666,30.67330803256325,66.35564751537439,16.503350174372645,75.28597016475958,6.958232995791445,98.04664834122032,5.381188118811881,0.1386138613861386
