timestamp,city,pm25,pm10,no2,so2,co,ozone,aqi
2023-01-01 00:00:00,City_B,59.76133287615842,55.451741482767346,32.32662446059979,0.7604201508447943,1.1927085526798247,61.74937223709719,179
2023-01-01 01:00:00,City_B,47.10942466360386,93.25009491777351,48.40682385740882,12.494120211405306,0.9460025273999164,41.674941294551395,166
2023-01-01 02:00:00,City_D,56.48885666001057,100.42302898588387,17.56545098747445,8.689496026835016,0.5736842390565483,62.487531195845904,19
2023-01-01 03:00:00,City_C,12.038625374716261,23.50986965952029,30.926181301063224,12.000182923754178,3.0945441717030118,52.25581425957778,90
2023-01-01 04:00:00,City_E,66.96934165462153,42.038371815903076,11.086601362959467,12.983332875541043,1.2915165075172588,42.816239043730285,74
2023-01-01 05:00:00,City_C,45.52595097678592,151.84780792538226,55.97536018225706,11.287690680456906,0.5715816059014048,48.92273159308589,96
2023-01-01 06:00:00,City_A,28.428406447625125,94.98357719153887,17.57438392317414,18.94045878005215,0.4740989703338966,54.5328651103317,117
2023-01-01 07:00:00,City_D,61.25995591198328,100.62580598159394,25.611865775728482,14.09976170960285,1.5279177139577584,51.45131704301814,273
2023-01-01 08:00:00,City_D,31.984632150598312,57.72871211428376,56.40051859405685,8.662837897418816,1.639892696575704,54.422992121793854,58
2023-01-01 09:00:00,City_A,72.00714452251118,99.3494870791196,34.0473717310577,10.162044880361385,1.2617816827054305,49.23775186920531,235
2023-01-01 10:00:00,City_C,66.03351256856173,68.79124867802005,24.225842679306545,11.07203170481363,1.4044661203683964,40.860339719665916,201
2023-01-01 11:00:00,City_E,43.45536854053731,43.64312729019598,50.692393703879965,0.44504217606239926,1.3226204386332012,46.19743394306939,240
2023-01-01 12:00:00,City_E,57.551163011229555,86.02519757281698,30.931735108795024,15.435899426886628,0.0,60.856427156614316,46
2023-01-01 13:00:00,City_A,38.498221916175794,59.600186852604615,53.432211477105604,13.26701193759417,0.8409937560781875,47.78133682233822,10
2023-01-01 14:00:00,City_A,41.87147712653585,154.56589227368625,0.0,10.254356370896296,1.75054660160661,56.038524871512394,87
2023-01-01 15:00:00,City_D,89.46920783908982,84.9345202735026,63.04808659809559,12.831804941362325,1.249394308900093,58.788075998264546,287
2023-01-01 16:00:00,City_B,62.760162326767585,42.24269193852137,23.409961786587505,14.228267162009143,1.2859597963059866,50.5305215891535,114
2023-01-01 17:00:00,City_C,55.89120747588594,84.91084397360228,12.865657653774452,15.894925119743231,1.565631904386738,41.23868132788078,279
2023-01-01 18:00:00,City_B,35.49416801111237,106.80288307253639,44.966582528101654,11.25797038553347,1.5276462658904941,31.962471405618945,245
2023-01-01 19:00:00,City_A,39.51662749867019,158.052647000864,18.301229521047468,12.136691669630464,0.8433036306749504,43.80475425273252,295
2023-01-01 20:00:00,City_A,68.2272434301531,97.32583135151728,43.09114112838728,10.677076063560882,1.488028809281855,54.53291598948144,259
2023-01-01 21:00:00,City_B,48.149648899672634,90.08589694573945,54.48787205905691,11.697916520485308,0.5669564711878506,55.8953129398303,40
2023-01-01 22:00:00,City_D,56.016160865122885,114.05749814271569,26.345676289248445,13.759428882213117,0.0,36.15364321065101,44
2023-01-01 23:00:00,City_C,57.0203604817009,93.96684011943528,26.880855853937952,10.058724475091935,0.941803452312725,46.26768472357272,116
2023-01-02 00:00:00,City_B,51.28092216422535,69.86716573210319,25.48786373673245,11.094560904085528,1.645515909038163,49.41590528269506,179
2023-01-02 01:00:00,City_C,48.10055328347114,43.09264770477527,25.365639823059624,2.826500951000681,0.6909907800748892,58.44539602065957,206
2023-01-02 02:00:00,City_E,19.822575658844542,16.918136691401216,48.54047753588108,9.456320801753169,1.0706692541690426,69.54029432088132,146
2023-01-02 03:00:00,City_B,50.838990591010386,38.950232238589635,66.06223578967331,15.746434773958423,0.6273274102259636,50.86445635237244,99
2023-01-02 04:00:00,City_E,47.83739691436333,53.57553493700027,44.58768219039451,16.043400597266633,1.9957553034190214,58.028207719034185,201
2023-01-02 05:00:00,City_E,100.24456263710339,128.38009209899698,69.02111406259306,9.972556147937022,0.6746743182847769,48.44990176241608,93
2023-01-02 06:00:00,City_D,41.89578242830804,60.709973075992636,50.50458166010082,13.497811360211625,1.3101973305271313,59.35573572910356,81
2023-01-02 07:00:00,City_C,46.45443644589491,67.80991182834882,36.06538038928382,5.9147088047900285,1.2344591891830183,60.67814522868996,211
2023-01-02 08:00:00,City_C,50.94293536881046,89.47448026270534,33.37275271498947,4.256838832863341,3.01452811614548,40.86847958431116,220
2023-01-02 09:00:00,City_A,32.789429729371875,101.73689088188254,70.86076747057507,10.280120428987967,1.4612891386172109,41.36505182905453,27
2023-01-02 10:00:00,City_A,79.12602876820041,51.226528713227594,47.01457819611307,14.575981215137013,1.2947871530105552,52.17759487224205,198
2023-01-02 11:00:00,City_B,43.30798411516464,55.57664955544949,58.15382823527788,11.758531203940851,0.6303464101397459,60.803681632728264,31
2023-01-02 12:00:00,City_E,47.92647359621497,53.347200388624266,17.07494235448423,5.531443806781895,1.2286509844729694,42.24855024415463,59
2023-01-02 13:00:00,City_B,76.8019133005519,150.09374665147217,40.301929635876334,10.456176484618737,0.253136468886373,40.52882817123391,45
2023-01-02 14:00:00,City_D,37.430118664374966,3.593035205341309,10.18878700499863,9.411059951059489,0.6290526460496894,47.20574935703998,120
2023-01-02 15:00:00,City_A,44.827691511652866,37.01950659263154,74.53693506377451,6.733897743603927,1.4804684130580865,48.06980016716844,204
2023-01-02 16:00:00,City_A,57.964380713060265,96.2151976204046,16.42554914304111,1.5721356054752995,1.5893779572592432,50.39402694900486,224
2023-01-02 17:00:00,City_E,46.79685857866176,58.91075956237288,30.099246512976205,0.0,1.777451638315352,42.44890340291186,257
2023-01-02 18:00:00,City_C,31.240480736594982,76.02541601143352,30.988244216349784,10.111615449955474,1.2854292820460342,56.22665743867341,57
2023-01-02 19:00:00,City_B,91.94500240859786,125.8461493964568,51.7462384359082,3.5177092289774574,0.26066097712075686,48.936476140988866,259
2023-01-02 20:00:00,City_A,59.5083369545072,45.156389241492285,44.29489425505959,11.400114068037395,0.9902219063941458,56.46581945076076,225
2023-01-02 21:00:00,City_B,58.884886159581455,107.94963346080154,48.32922953308935,4.712315195497135,0.29354872558806844,57.37191371516003,97
2023-01-02 22:00:00,City_B,57.13349385199662,72.62573418333552,59.11935976364343,10.817725129329407,0.7637438637127595,51.65841684083171,173
2023-01-02 23:00:00,City_D,37.40823269385266,45.088137234240044,33.00536471990114,17.31935014346392,0.4402142951281921,56.36980704462117,4
2023-01-03 00:00:00,City_B,34.363768636166995,178.01478623364932,41.898107380651595,10.683353510808056,1.6235237664365139,60.750949567506964,45
2023-01-03 01:00:00,City_B,51.20929831376862,73.99926527609512,39.62076159661057,12.246099873309571,1.734725247627079,56.392984520446795,25
2023-01-03 02:00:00,City_B,70.9162689519553,48.55558835424639,15.272238030612446,10.81060503381355,0.9373806852741535,49.74618440659993,46
2023-01-03 03:00:00,City_D,71.60942432017976,142.09065272780668,29.862195781745193,21.068666380077346,1.4396718742477435,50.78256284837661,109
2023-01-03 04:00:00,City_D,75.34013478598303,72.40047330217457,44.159963740093986,13.277289564737114,1.3068168932144204,80.22490834872137,258
2023-01-03 05:00:00,City_E,49.32082421423389,137.6124493766139,52.8405772393465,15.459895311024113,0.444977889929392,45.15750379219694,113
2023-01-03 06:00:00,City_A,49.080293007660906,47.300992230166976,51.12780850352122,9.559487114265256,1.4350347419029248,46.74934665672271,146
2023-01-03 07:00:00,City_C,21.151374901663708,74.78781540726975,36.448155198883335,16.642894041769026,1.677461998469084,42.35478946124705,233
2023-01-03 08:00:00,City_B,43.326084603775136,48.41501283916661,53.75180795058927,18.73557712324279,1.0717525219502644,46.508479198548955,98
2023-01-03 09:00:00,City_E,67.56849495603436,46.25117733032094,21.048132474823678,7.610979194550378,2.161064086188189,46.19996864779555,172
2023-01-03 10:00:00,City_D,31.780212625436782,108.69353161125406,54.98576067109189,11.071043200192872,1.3645807084339787,51.16345578484058,93
2023-01-03 11:00:00,City_A,66.2993534968832,102.68636411528897,39.209389188352894,15.17648585752298,1.8721104641068331,41.56598475865393,240
2023-01-03 12:00:00,City_C,30.94686711774442,91.20734255587625,59.81457059711373,17.289890655017306,0.6076447973085353,31.778927782357304,67
2023-01-03 13:00:00,City_D,49.56350879108531,100.49277547955322,24.38422068680507,19.701354774175766,1.39912461957418,53.03100023291576,233
2023-01-03 14:00:00,City_E,58.38279549327494,36.78988485393148,44.6434371304956,12.906022290846725,1.0763286777440966,40.458744312971625,156
2023-01-03 15:00:00,City_D,60.253472919502826,103.02205191996622,51.317851051482506,8.529861923721034,0.987007328196142,41.04267213445991,243
2023-01-03 16:00:00,City_E,23.19227637616518,76.0031477142227,70.84296532956508,10.905357933079921,1.9210246303020035,54.53297854779991,135
2023-01-03 17:00:00,City_E,72.04480611911795,100.64497855543739,26.868453125697265,7.506310277164948,1.6381839263118314,57.00482699157594,34
2023-01-03 18:00:00,City_C,18.23062286253734,70.96436253242612,62.53050414221315,1.144767085247203,1.0204451068008127,51.37452732454813,131
2023-01-03 19:00:00,City_B,63.847597922468694,134.73272424524612,49.1998487664905,4.736677032510789,0.4876912552794618,53.350388220681005,273
2023-01-03 20:00:00,City_B,67.2183756555118,79.72682217177092,45.418647215407184,9.322802677545173,0.7544363191056146,70.12937156073905,193
2023-01-03 21:00:00,City_A,31.623045466576176,110.97072242230799,74.12875325586647,7.458817349819858,1.345022284934456,46.724495993143,113
