timestamp,city,temperature,humidity,pressure,wind_speed,precipitation,cloud_cover,uv_index
2023-01-01 00:00:00,City_E,31.189819407681696,36.1720702421422,1032.5180656092953,1.030580200964999,2.482555424869891,9.321296923816845,9
2023-01-01 01:00:00,City_A,12.180845998780082,88.02817900726657,1007.8822635928059,15.300557788199718,0.9348523878757807,58.49364821385771,5
2023-01-01 02:00:00,City_A,19.209064603338433,52.22909466235849,1008.0940460265199,5.513662550207089,0.521421493323885,14.3717014934577,4
2023-01-01 03:00:00,City_E,33.38236456963287,35.46786568217628,1031.4984646267696,5.151409094486192,1.293528353234778,59.60566198294477,3
2023-01-01 04:00:00,City_D,22.407969938950295,33.73196766638589,1011.6356121083845,7.178544674900568,4.286773345158511,17.854969847180246,7
2023-01-01 05:00:00,City_C,31.95892999055574,68.12083280969343,1002.0808592277554,0.22499350599167806,0.10826865508066774,75.02385876121079,8
2023-01-01 06:00:00,City_A,24.606106602410264,59.39640128477457,1005.7855848281336,1.657006962044205,3.1268600954337757,94.11077972943949,7
2023-01-01 07:00:00,City_B,26.23311519429831,52.37392384821386,1026.0793644978173,0.5593675982261099,1.6221226590628313,54.90221397219068,5
2023-01-01 08:00:00,City_E,31.302844171074934,60.62115369845335,1014.6429456811237,6.379242319811809,0.7072554674425696,96.54070422825038,0
2023-01-01 09:00:00,City_B,11.529393574020585,33.09968515521655,1002.7927309731356,1.1537673589754203,4.995318096437668,43.35681885610827,0
2023-01-01 10:00:00,City_B,31.399809309883203,65.1922545914847,1027.5068407363547,0.5726089282119994,0.8257156715257511,82.41679724974459,3
2023-01-01 11:00:00,City_E,30.336223544128416,67.34894542233091,1008.3418241010156,0.10987539221010242,1.0436880047906825,84.04469662570729,8
2023-01-01 12:00:00,City_C,23.921152377455815,62.7533759528057,1018.5494801769531,2.957886359315662,2.4264727124333536,8.480265147589716,10
2023-01-01 13:00:00,City_C,24.518692461564665,64.54348190922123,1012.1240060107233,8.105927117041729,1.6155745917704065,38.550832593031956,6
2023-01-01 14:00:00,City_A,35.98082172035659,65.20990328132773,1013.0828858587246,2.438205309119848,0.17779733763855596,16.701094521931324,1
2023-01-01 15:00:00,City_E,10.422180294960302,68.62642833201602,1010.8129146978396,1.9587087469640727,0.4755103417626587,46.679041617021376,2
2023-01-01 16:00:00,City_E,29.60927070121591,43.286850775010045,1016.4637949569006,0.6011133537386936,1.372309190744764,51.85770235018544,10
2023-01-01 17:00:00,City_A,26.231851210765367,69.29102182870568,1021.6769788688558,2.161350600089814,2.363767616654542,83.74194574885303,2
2023-01-01 18:00:00,City_A,13.193842529200829,88.69733147950372,1019.7348741140859,0.9074889008980893,0.15857995230308522,6.2674456159172,1
2023-01-01 19:00:00,City_A,15.785750259587719,80.69024987137968,1019.5510404408544,8.25028656057897,1.4666375238915486,50.04654105068026,7
2023-01-01 20:00:00,City_A,21.39493143826497,74.87524649679301,1000.2725022449179,11.036603849748502,2.300897919686535,59.71976629377199,5
2023-01-01 21:00:00,City_E,15.343281367918427,57.63967126887449,1010.0329787006033,7.425474448590787,0.2532976110784361,27.303602147302907,0
2023-01-01 22:00:00,City_D,26.64140816904713,66.55404695053535,1015.816778886179,4.660321511600619,1.0553347182796504,37.522463049383816,3
2023-01-01 23:00:00,City_A,14.498772069255955,69.30411831835765,1026.0260626759834,5.798689130950584,1.5349343110934845,41.564004479679376,1
2023-01-02 00:00:00,City_C,32.84232019656748,44.79765334149735,1008.5711988195719,1.316607276615624,3.7685048281081115,49.240145151005976,11
2023-01-02 01:00:00,City_B,11.019159143139923,70.53502635897502,1006.680906422048,0.5057646516997556,0.7537379272276,66.32121023107584,5
2023-01-02 02:00:00,City_E,31.316565965921406,70.14519762438955,1017.9349322576027,0.4573071687880905,1.404767124048262,86.12799008298697,5
2023-01-02 03:00:00,City_B,20.11200193721625,28.533827356509537,1015.5131664999986,0.11025515653578179,5.042777060200618,44.59111182600376,11
2023-01-02 04:00:00,City_A,19.266367069887803,45.90093391546657,1011.5706593266599,2.3515561664613633,0.8362591947423357,79.78033458825496,7
2023-01-02 05:00:00,City_E,20.04249260312106,56.028850990450444,995.4836946534969,2.0570339471042782,0.37599203082484445,23.420111115042896,5
2023-01-02 06:00:00,City_D,23.324376081749527,45.12820013278729,1012.2922072503515,3.224140903260536,0.3283378951111813,77.67872756991687,5
2023-01-02 07:00:00,City_B,15.824753042246401,74.83950391431912,1006.4105042991563,8.988976090176982,0.0034232422409675883,5.142654754522646,4
2023-01-02 08:00:00,City_D,29.53261133117894,72.28379352346188,1017.0393169210007,0.6142445716385482,1.2307606261612185,85.2763588963485,8
2023-01-02 09:00:00,City_B,28.85906595743859,70.53121373989045,1021.7193616895048,9.448752316655074,1.9064490089317987,69.50432829433835,6
2023-01-02 10:00:00,City_E,33.60438725313918,42.21562535913803,1003.5390280027277,2.3054449965293227,0.3204674806617555,17.405253160973146,3
2023-01-02 11:00:00,City_B,28.41769855958773,28.888297198384205,1016.8172886169716,4.2676681446146345,1.8375870421427958,12.244466719403102,9
2023-01-02 12:00:00,City_B,32.21122284023018,51.82015966590069,1024.9443218672445,2.411184829677631,4.552886184789619,33.90143813296208,7
2023-01-02 13:00:00,City_E,25.535119219351934,59.0820110094976,1015.8548202528046,2.7694385506567243,1.7762851874101246,19.928110517689014,2
2023-01-02 14:00:00,City_C,25.984734743328325,56.3501650922324,1021.2167385071473,6.7786173352756585,0.6819892554438316,91.32684268449403,7
2023-01-02 15:00:00,City_A,26.42047697299816,57.89253038255796,1012.4799348490918,11.486689501695102,1.9872698171733398,48.98475925678299,3
2023-01-02 16:00:00,City_A,29.55747560779313,39.17110045679954,1018.6215008826217,1.150271282892156,3.803816243566376,74.4961939857752,11
2023-01-02 17:00:00,City_B,29.543469971452883,63.596615573543225,1016.1580139502463,0.19789239077983575,4.193974018812656,1.9590559469897295,1
2023-01-02 18:00:00,City_E,25.00361649763994,39.59483661382774,1021.3488293663031,0.8861343651533751,0.6956135284925614,19.56750083468979,6
2023-01-02 19:00:00,City_E,15.027587570356888,80.54281423895547,1005.8452752032632,0.7944556438735813,0.866423826072552,20.926023256388216,2
2023-01-02 20:00:00,City_E,25.548861745416133,65.98113465402669,1018.5952332792648,1.4112218218160049,2.535505683768331,35.60313171023684,4
2023-01-02 21:00:00,City_C,27.940796983013623,54.37156239163798,1009.1513159331186,2.7504884135885996,2.8088803275087826,24.79031017891622,0
2023-01-02 22:00:00,City_D,22.077651617407763,46.58320338575776,1008.543106637855,5.130681621246456,1.048395397911259,93.24732522731503,3
2023-01-02 23:00:00,City_C,21.89418046864209,34.88412264082507,1019.1217780157998,9.333324691764135,3.68942327354794,9.295576141086626,11
2023-01-03 00:00:00,City_B,29.835754978200896,67.13863150720887,1031.3448086354242,1.3922667854048294,0.6203775736747994,28.432591739608682,11
