city,date,pm25,pm10,aqi,temperature,humidity,precipitation,heart_rate_avg,sleep_hours,spo2,stress_level,respiratory_illness
City_B,2023-01-01,50.65494735546298,77.56666167146761,148.8,23.05410602606737,50.22195453163837,7.44315642702625,74.68686670480227,7.148572667473899,97.9031445377518,5.596774193548387,0.1451612903225806
City_B,2023-01-02,61.45617037016117,88.70133017402976,126.14285714285714,23.712481635901707,55.53494911536033,18.290834484346057,76.01077314058243,6.992769314501773,97.93463501421378,5.548387096774194,0.1720430107526881
City_B,2023-01-03,54.04168792949684,87.91157533356775,132.14285714285714,25.70039387008917,54.38299660422135,12.852735794603408,75.70267856220225,6.899304620761115,97.81275487092296,5.467741935483871,0.1344086021505376
City_B,2023-01-04,50.21280268619796,93.87865557889806,162.75,29.067950777166597,62.68211100159565,4.7237193291129485,74.96299587791829,7.076593794921233,97.74196431317176,5.806451612903226,0.1290322580645161
City_B,2023-01-05,38.01544584932652,101.43608175162572,86.8,28.041731734943664,64.5262394902099,8.061793002768052,76.55224438672795,7.021013892634074,97.95806763355398,5.39247311827957,0.1075268817204301
City_B,2023-01-06,48.65513974840698,85.56701452574401,204.83333333333331,28.591989090408315,50.65290900371872,5.012486249099747,74.75581506559791,6.851663567177067,97.89304873724883,5.870967741935484,0.1559139784946236
City_B,2023-01-07,58.446954826206245,49.54007127528804,96.0,16.51794525046047,61.84229093374806,6.364136030019052,74.01990851564787,7.022279808396117,98.1122764031474,5.516129032258065,0.1666666666666666
City_B,2023-01-08,32.04873523760109,81.6351796682827,61.4,22.944197937172195,64.69559725698304,14.286704637985263,74.64888456823489,7.013262425621293,97.81053672399877,5.311827956989247,0.1236559139784946
City_B,2023-01-09,43.54353648558045,97.25701891959778,173.125,21.342848928092625,56.91904433400581,12.001065563917676,75.01196122019027,7.000784400701233,98.09599039647064,5.360215053763441,0.1451612903225806
City_B,2023-01-10,43.91685431534061,82.31525414805643,150.85714285714286,24.616183045987032,59.93654658693031,15.592370274622365,73.87908569014006,7.021312090464139,98.06029381126068,5.698924731182796,0.1290322580645161
City_B,2023-01-11,50.73985431832587,94.90801872190984,143.0,29.09442453710848,49.85138406604807,5.346877816950498,75.6460485425393,7.112527112093221,97.78079514389376,5.397849462365591,0.1344086021505376
City_B,2023-01-12,45.52820183261418,105.25735202545444,108.0,28.760243094187544,61.32834006670158,21.67554040860216,75.0945121307312,6.935071349963165,98.05813329434416,5.618279569892473,0.1666666666666666
City_B,2023-01-13,29.227371651794037,52.09415685600714,220.0,21.624028430314286,91.5776399762612,2.0777341107408884,74.00036671212875,7.118255853822345,97.92308301750305,5.403225806451613,0.0913978494623656
City_B,2023-01-14,48.834107375813446,80.52495061603209,119.8,21.45084579730537,58.9766057640422,5.586735707731237,75.53143476066724,6.884744811705344,97.92526456332438,5.537634408602151,0.1720430107526881
City_B,2023-01-15,47.59234881917076,111.17323870464048,90.66666666666669,22.85552115416411,56.33940722623058,10.395996436324449,74.83533812174315,7.053582276059924,97.8785625120865,5.510752688172043,0.1236559139784946
City_B,2023-01-16,40.65356515354151,85.48720452436493,142.5,22.36570650411745,71.32444313155912,10.03921789663145,74.89801412702533,6.859219891245811,97.88370749401004,5.795698924731183,0.1182795698924731
City_B,2023-01-17,48.62997970375936,50.17146538228834,225.0,18.038653750464896,72.8128530156287,16.152436485198113,74.69896489236527,6.847086140532019,97.85943558688204,5.413978494623656,0.1451612903225806
